time,time_norm,lon,lat,depth,mag,FI,APF,skew,band_skew,kurt,band_kurt
2016-04-02 18:19:07.690000+00:00,0.9149530928107396,0.0004646323281378706,0.998018948753381,0.3876311651721396,0.32144793174691383,0.5489602071112415,0.41732779637045986,0.4243745701566334,0.25341357277724896,0.3042048160763829,0.09814685993700314
2016-04-02 18:19:22.620000+00:00,0.9149531163379685,0.00044099429889277175,0.9981083556009709,0.3996537097617734,0.3322391957015418,0.545708611603903,0.4319496353392693,0.43065680041404064,0.2458153040420948,0.313680570830917,0.09370326153847305
2016-04-02 18:19:58.660000+00:00,0.9149531731310918,0.00043661888555868167,0.9981991159939134,0.4056211581485203,0.3399769208634961,0.538612058091839,0.44122982514787595,0.4362083445308108,0.23906862894127726,0.3220028701616028,0.09142565187509896
2016-04-02 18:20:04.890000+00:00,0.9149531829485491,0.0004536346727175289,0.9982782735748388,0.4048352253145996,0.34484471654366156,0.5300946694000344,0.4472127566316469,0.43485978829739647,0.23029593106954763,0.3245803646138447,0.08845021532361047
2016-04-02 18:22:44.050000+00:00,0.9149534337585803,0.0004912625315196539,0.9983358476677762,0.3976425065137066,0.3457516096061466,0.5213231097397601,0.4497618385775745,0.42435278976123936,0.21993425717803652,0.32007166999633796,0.08502345217924745
2016-04-02 18:25:05.930000+00:00,0.9149536573381682,0.0005456653373494547,0.9983649153985392,0.38515380761910456,0.3414723802311088,0.5138433721808794,0.44956293262998553,0.40468850702965226,0.20901230709834345,0.3084696438786358,0.0817193363980582
2016-04-02 20:59:15.980000+00:00,0.9149682338984155,0.0006085433246256766,0.9983638172215272,0.3685726101913244,0.33184175738481314,0.5096326849786805,0.44827520052826214,0.3762065179479656,0.19783964479149208,0.29008157942706814,0.07871153273207107
2016-04-02 20:59:36.220000+00:00,0.9149682657933328,0.0006724873181263025,0.9983372309936775,0.3488831551393125,0.3166060726199797,0.5108190595137507,0.4486174193567953,0.3403355993699211,0.18677543144128797,0.2659248289921599,0.07571346477081009
2016-04-02 21:00:50.060000+00:00,0.9149683821530507,0.0007339913694373035,0.9982955598517962,0.32522184549474475,0.2954114369921427,0.5201770769247703,0.45325455626490924,0.2991398534243009,0.1762744626160469,0.23757058367511313,0.07292345472551917
2016-04-12 13:38:13.780000+00:00,0.9162880559751642,0.0007915542470173786,0.9982517183195798,0.29542041878411923,0.26923111427573115,0.5385480532521892,0.46184786623537893,0.25482985017069015,0.16640248229816365,0.20687773266994847,0.07067163564318774
